wc_match_id,event_slug,market_type,question,condition_id,yes_token,market_open,kickoff_utc,closed_time,resolved_yes,volume_usd
82,fifwc-bel-sen-2026-07-01,home,Will Belgium win on 2026-07-01?,0x9c183f63913cee589ec7a8d584fb7743a541f724edc047837c053c027bdf9074,51550519425443949709378847779649788844021865732808641475643382400046061806350,2026-06-28T10:11:57.353361Z,2026-07-01T20:00:00Z,2026-07-01 23:07:56+00,0,37800234.64466119
82,fifwc-bel-sen-2026-07-01,draw,Will Belgium vs. Senegal end in a draw?,0x889e0fa1c435f52ba8534423449865e6f18fd11fc13b473988b88a60d81a9ea0,70734912499390294762635620491284391639475146683001061643495623464632375277430,2026-06-28T10:12:02.447088Z,2026-07-01T20:00:00Z,2026-07-01 23:18:50+00,1,4079809.176788043
82,fifwc-bel-sen-2026-07-01,away,Will Senegal win on 2026-07-01?,0x1525f6e38aad87d60dca762113a3bc8bd48baa8563aca8489b12c79330d77a92,101186338300259647808521159297117949746868383615820554531962956488824987030486,2026-06-28T10:12:09.850082Z,2026-07-01T20:00:00Z,2026-07-01 23:07:56+00,0,17827341.63682033
83,fifwc-prt-hrv-2026-07-02,home,Will Portugal win on 2026-07-02?,0x43bde2aa4a2067139451beb84649e5acaff989a3a0817fb1c592046c993d4168,105300101902444670024314531766229236783176275346588264475245645697082520508325,2026-06-28T10:11:05.994573Z,2026-07-02T23:00:00Z,2026-07-03 01:25:10+00,1,16724381.27333695
83,fifwc-prt-hrv-2026-07-02,draw,Will Portugal vs. Croatia end in a draw?,0x0ea55d012e501a500011f42067b140ee5dcb4c678c94401459962b3a841ac568,51119174525701806371550479635410149688193271356842779075353445408012707878262,2026-06-28T10:11:08.986438Z,2026-07-02T23:00:00Z,2026-07-03 01:21:10+00,0,5840899.920530959
83,fifwc-prt-hrv-2026-07-02,away,Will Croatia win on 2026-07-02?,0xd23b4810d916942c2c7b71d9f0f5e3248adc0e4017d8ffa5dd0b1fe721beb0f2,87174293490112529998913581015460784091668285134964562963484251070427507993480,2026-06-28T10:11:18.930057Z,2026-07-02T23:00:00Z,2026-07-03 01:21:10+00,0,9224423.770550994
84,fifwc-esp-aut-2026-07-02,home,Will Spain win on 2026-07-02?,0xc5943cca27ce657f519619520b1664829b1209f9a5ef9266be7f2954be1b0260,110474601866909537724044216141585040787927916157559633438159999666255694855775,2026-06-28T10:15:06.877891Z,2026-07-02T19:00:00Z,2026-07-02 21:30:50+00,1,13221539.20717903
84,fifwc-esp-aut-2026-07-02,draw,Will Spain vs. Austria end in a draw?,0x89f3660355b18cdd0684d129970fbcafbe253427af12a76cd806bc684f240f6a,110944718573054763745445792438007369988665915888567174660803016238425796254924,2026-06-28T10:15:10.702311Z,2026-07-02T19:00:00Z,2026-07-02 21:23:50+00,0,3658554.1082529887
84,fifwc-esp-aut-2026-07-02,away,Will Austria win on 2026-07-02?,0x2abb2c5d2a65365c4107904c4d7e04b6eef9cfc6875658bf3327c589cfd20589,98527153031306952978660040867395139087621992676427333568334777278688370278755,2026-06-28T10:15:17.698571Z,2026-07-02T19:00:00Z,2026-07-02 21:23:50+00,0,3249453.3564859857
85,fifwc-che-alg-2026-07-02,home,Will Switzerland win on 2026-07-02?,0x498cd7fcb7d5209192cd31676f27413e0a3bdb8c8d8d228229cac24c0701fc27,87420881416753183950847701965163525629817652213917429006273635360524465160861,2026-06-28T10:03:59.38304Z,2026-07-03T03:00:00Z,2026-07-03 05:19:41+00,1,10803367.559351003
85,fifwc-che-alg-2026-07-02,draw,Will Switzerland vs. Algeria end in a draw?,0x179c7dc229d757c7d1952235b0c9311e48b3437b34271248c0e3a6de366e22c9,52089539338074641654799643228933406735343544687802407952997175402964899976256,2026-06-28T10:04:03.553355Z,2026-07-03T03:00:00Z,2026-07-03 05:09:22+00,0,2088712.3125649996
85,fifwc-che-alg-2026-07-02,away,Will Algeria win on 2026-07-02?,0x4dd987594593e7e1fca9a4e0bc4301cc9320b3c51255fde088d40763ed01a69d,75771817078472080882207303024349440209183684662422891257718386385240666521405,2026-06-28T10:04:10.507998Z,2026-07-03T03:00:00Z,2026-07-03 05:09:22+00,0,3211182.326096998
86,fifwc-arg-cvi-2026-07-03,home,Will Argentina win on 2026-07-03?,0xb81d9a63be774f9c3db1b96af4d0e869128643a29c6eb922c0d8a20137880120,43456878767945280970650160648663035360756131789534577706790459269909777535061,2026-06-27T10:11:30.488684Z,2026-07-03T22:00:00Z,2026-07-04 00:59:22+00,0,27706689.41426485
86,fifwc-arg-cvi-2026-07-03,draw,Will Argentina vs. Cabo Verde end in a draw?,0x826887e3ac134321e8137d47870b4efa84d0263b0864f21feb227c8e024d759e,50594101292041950051188723960534854293621624124622267043333086480644780479430,2026-06-27T10:11:35.394338Z,2026-07-03T22:00:00Z,2026-07-04 01:02:58+00,1,5564432.53192898
86,fifwc-arg-cvi-2026-07-03,away,Will Cabo Verde win on 2026-07-03?,0x044863f506fcca9771a47de547fe03e00f5bc2a7070e93158499092a6843a0d2,27797173830695790192472564926188861680026963949667326881806426254251568869114,2026-06-27T10:11:42.321265Z,2026-07-03T22:00:00Z,2026-07-04 00:59:22+00,0,15768824.99498326
87,fifwc-col-gha-2026-07-03,home,Will Colombia win on 2026-07-03?,0xc4a26ee77fc5777d5036854f3835bf7ce44b42a61e3c6325c22b444627757eca,76150025241705071715660741383746313361341926806422361774139695469030476859782,2026-06-28T10:03:26.142163Z,2026-07-04T01:30:00Z,2026-07-04 03:51:10+00,1,6200512.085639258
87,fifwc-col-gha-2026-07-03,draw,Will Colombia vs. Ghana end in a draw?,0x8ab8461b23e508d2469fb8c56919e6f26845ddc9082c2cad904f10a1df441cc1,74465184772301188489011024618947583704857068259629739095253675726347456742213,2026-06-28T10:03:29.231131Z,2026-07-04T01:30:00Z,2026-07-04 03:46:52+00,0,2749473.673571997
87,fifwc-col-gha-2026-07-03,away,Will Ghana win on 2026-07-03?,0xfc35bff2ad7d9edefa77d1df366161a4aebebed33e5dda6ff932ce7c8e00edfb,105539798766547200092323662417726863479637721229836283901511466011186180591923,2026-06-28T10:03:38.121748Z,2026-07-04T01:30:00Z,2026-07-04 03:45:23+00,0,4030261.3318049824
88,fifwc-aus-egy-2026-07-03,home,Will Australia win on 2026-07-03?,0x6f062353f0d41ff7d4ceda7cf424c60eed845754b78c111317e72f917b3f1089,53970838488584180633352427972739785822858048152217079560347483794342661373892,2026-06-27T10:06:19.23105Z,2026-07-03T18:00:00Z,2026-07-03 21:14:22+00,0,7111054.892541992
88,fifwc-aus-egy-2026-07-03,draw,Will Australia vs. Egypt end in a draw?,0x71b9be2e4558d3581e1023a0e0568a7a49fcca8c7f1ba1d1ca73fa1deb05e76f,84037528096247589121932460644816367456733721388752689681145885530943661082375,2026-06-27T10:06:20.464815Z,2026-07-03T18:00:00Z,2026-07-03 21:17:35+00,1,5086456.477400987
88,fifwc-aus-egy-2026-07-03,away,Will Egypt win on 2026-07-03?,0xf3a4ebc0e59aadc6c37a49f7e50c34233925d15868fbdef7a83c4da274e1dfb3,86532936246759869909563954733130420453288003695560964566482181231108253829977,2026-06-27T10:06:25.255396Z,2026-07-03T18:00:00Z,2026-07-03 21:05:19+00,0,13172189.128250167
89,fifwc-par-fra-2026-07-04,home,Will Paraguay win on 2026-07-04?,0x184ca107b54330d8e47c581aebc31426e9063943edd4c98ddafe2eb01307f62b,5986488984275762288846227630442187818951318412322984320385279750603889532502,2026-07-01T10:03:23.53868Z,2026-07-04T21:00:00Z,2026-07-04 23:16:55+00,0,6130536.005131002
89,fifwc-par-fra-2026-07-04,draw,Will Paraguay vs. France end in a draw?,0x001649e0865024e6e86bc14c95de5dfd2dfec30513565d5cf3462faf9aa54d43,46583164088552628109006406225347745689461921407583150295364128401681303855693,2026-07-01T10:03:36.053773Z,2026-07-04T21:00:00Z,2026-07-04 23:16:55+00,0,3563507.4456620123
89,fifwc-par-fra-2026-07-04,away,Will France win on 2026-07-04?,0xad3441638abca4aa830cb997b7caea5f3c8b84be06b99173781cb9a47c5cbc5a,113891226639705983282066963484423345278150974279743795316461155085208879415201,2026-07-01T10:03:37.132855Z,2026-07-04T21:00:00Z,2026-07-04 23:19:49+00,1,13700917.396750243
90,fifwc-can-mar-2026-07-04,home,Will Canada win on 2026-07-04?,0xd510cba5f5ee6a45a3141d3d4a260b48e7d06bde072db95afe60c13b2f10d862,39829420117533150550184846325805706216027544339731400040170885335796384867455,2026-06-30T10:03:46.600404Z,2026-07-04T17:00:00Z,2026-07-04 19:17:25+00,0,11490388.328799505
90,fifwc-can-mar-2026-07-04,draw,Will Canada vs. Morocco end in a draw?,0x962c33d297cb9720835b5e5579a3d9f8bb0e0c97429d59ee01c70bc073c18d7f,102160917682664539054010256622493974769159216846456075685208964292484286267403,2026-06-30T10:03:52.632761Z,2026-07-04T17:00:00Z,2026-07-04 19:17:25+00,0,4119898.4146809536
90,fifwc-can-mar-2026-07-04,away,Will Morocco win on 2026-07-04?,0xa947b7c696453a288460a8e12aae31b854ca02d0b87970ffc259cec8a9fffcd2,102051736436656560797672629859737891705962543111476656351708851920203673046762,2026-06-30T10:03:52.360349Z,2026-07-04T17:00:00Z,2026-07-04 19:19:14+00,1,35432188.53751932
91,fifwc-bra-nor-2026-07-05,home,Will Brazil win on 2026-07-05?,0x2a0e8ce7c309ec8015c4c721dec574ff100b0512ef412a54bb733dc5bef740dc,105654713241167797590254709131417748215287316658191010694033065067279349239377,2026-07-01T10:03:40.226987Z,2026-07-05T20:00:00Z,2026-07-05 22:15:43+00,0,13711349.766059127
91,fifwc-bra-nor-2026-07-05,draw,Will Brazil vs. Norway end in a draw?,0x87030106adba59ce8ef007955073623da31f15fdf4655b96cf033fb9e57df694,20802374126416843639334054489053876827939271763615197682043793548486789042986,2026-07-01T10:03:46.2874Z,2026-07-05T20:00:00Z,2026-07-05 22:19:28+00,0,6292831.872055019
91,fifwc-bra-nor-2026-07-05,away,Will Norway win on 2026-07-05?,0xe6f040d202cefefe47bdc9d192303905418223fec440f96eb2abe98f3b701bd4,19270630777558640544547501118520831346147002509997851493750997099589698621398,2026-07-01T10:03:48.339163Z,2026-07-05T20:00:00Z,2026-07-05 22:23:25+00,1,11817524.37077899
92,fifwc-mex-eng-2026-07-05,home,Will Mexico win on 2026-07-05?,0x32046bdc03d13d916351bd2178cc20c5f268802d4ae60c0d8383ae91d2dd1d41,51911548599887870208512834589104874988746646324647658251485676564237334602135,2026-07-02T10:03:13.026322Z,2026-07-06T00:00:00Z,2026-07-06 03:18:50+00,0,14952162.835206179
92,fifwc-mex-eng-2026-07-05,draw,Will Mexico vs. England end in a draw?,0xcd5a126fcefcdfa03d8e25bfff3d3c4476100f630467622ec6d5fa7595c72636,41650247355939592794943171494077106157774707832652837173177374317921469209914,2026-07-02T10:03:18.990688Z,2026-07-06T00:00:00Z,2026-07-06 03:18:50+00,0,6055479.435872079
92,fifwc-mex-eng-2026-07-05,away,Will England win on 2026-07-05?,0x99f0c39e4235d840bd25d2c229b2cda57cc087b6b8c2780f804fffeed0d0c628,53791259745705726030589240827060759250615158391415011769641887216926825684479,2026-07-02T10:03:30.518981Z,2026-07-06T00:00:00Z,2026-07-06 03:22:25+00,1,17145306.784341436
93,fifwc-prt-esp-2026-07-06,home,Will Portugal win on 2026-07-06?,0x47a079b62e331859854eedaa3bddbfb41f3f8ed4063481ba956a6ed29b61bb88,5192239819945131266804252801981428616883815794825428562052730446971967802530,2026-07-03T10:06:15.781104Z,2026-07-06T19:00:00Z,2026-07-06 21:13:41+00,0,14683388.203758901
93,fifwc-prt-esp-2026-07-06,draw,Will Portugal vs. Spain end in a draw?,0x97d575b72f12355f393ac5dfd2258ba24c06fdbe5355451b8d59256dfc3748e6,77468978154746252186754362384998395549431983276046673742016654147362593379501,2026-07-03T10:06:11.669351Z,2026-07-06T19:00:00Z,2026-07-06 21:13:41+00,0,4164728.9582229475
93,fifwc-prt-esp-2026-07-06,away,Will Spain win on 2026-07-06?,0xb8c4eb2bc36fb256ac730f0d1d05cf5ff6649a7d8d5ed779544dfa068da1cd18,87143512590234629605431257080998414893198014883333299027317583597291917249311,2026-07-03T10:06:13.700901Z,2026-07-06T19:00:00Z,2026-07-06 21:19:50+00,1,13204480.785140388
94,fifwc-usa-bel-2026-07-06,home,Will United States win on 2026-07-06?,0xf5a0c2d5b6bf0a7b9899aaf4c6237b08e1dbf8d17430fac4de8468a6e2df2e0e,12543071273398745069375249451965314920040978384485189026440480252129098460445,2026-07-02T10:07:24.40295Z,2026-07-07T00:00:00Z,2026-07-07 02:10:44+00,0,17059652.406796068
94,fifwc-usa-bel-2026-07-06,draw,Will United States vs. Belgium end in a draw?,0x982941d6030e30ed0f56043622c52d71db557f6ef2774a11a06945248e7076ab,59186683917106781508840646814784183903801989090902543836226957447714849845978,2026-07-02T10:07:29.479682Z,2026-07-07T00:00:00Z,2026-07-07 02:10:44+00,0,3360886.632261977
94,fifwc-usa-bel-2026-07-06,away,Will Belgium win on 2026-07-06?,0x02103f049a5fe127c4ea03c9531772e82f3b9f5e9f5f30d67fda5b472fb56c17,76141439386499692279040322719837529255735670745305640408917612006545881065962,2026-07-02T10:07:33.641393Z,2026-07-07T00:00:00Z,2026-07-07 02:13:02+00,1,9380330.243092118
95,fifwc-arg-egy-2026-07-07,home,Will Argentina win on 2026-07-07?,0xa7b5b123f9fd38f83fbe19773a5d04e38208b370ca66be27b9688155e7b5c60a,87390712702935875353084647255226721799646621048501318482801979643152933271064,2026-07-04T10:06:26.358628Z,2026-07-07T16:00:00Z,2026-07-07 18:28:59+00,1,20802138.270757653
95,fifwc-arg-egy-2026-07-07,draw,Will Argentina vs. Egypt end in a draw?,0x4d39d238893ea8f7e0f4d53822a594129b9a98a1fc18744dab57351742e6a702,29252823886591163818892631827503025749306440692725158708119244431095401849247,2026-07-04T10:06:28.368417Z,2026-07-07T16:00:00Z,2026-07-07 18:26:41+00,0,6898604.835501048
95,fifwc-arg-egy-2026-07-07,away,Will Egypt win on 2026-07-07?,0x971eb98daab3a11a1dd3b76e14ae962f8e5980ec6a3d499529b5f19b75108d4a,115321303982678629228305623888886288749804075736763407098365012911341798952806,2026-07-04T10:06:31.446493Z,2026-07-07T16:00:00Z,2026-07-07 18:22:49+00,0,13315998.44800365
96,fifwc-che-col-2026-07-07,home,Will Switzerland win on 2026-07-07?,0xc51a08334e7c0865181a72dd8c94662cacf7fd8129c3e24da5fd0ead4bc0ca43,66569899468789141604730928852200840975457837449855481155211476611890307710677,2026-07-04T10:03:33.875122Z,2026-07-07T20:00:00Z,2026-07-07 23:07:43+00,0,15056425.09967799
96,fifwc-che-col-2026-07-07,draw,Will Switzerland vs. Colombia end in a draw?,0xe43caeeefb9438d44e3c73a10dddc88f3dd355daf89d0586f8e9c2369bbf762f,42380288660191542812245553421682685747542075745465207800717921959616754402501,2026-07-04T10:03:37.961018Z,2026-07-07T20:00:00Z,2026-07-07 23:11:41+00,1,11404160.054110978
96,fifwc-che-col-2026-07-07,away,Will Colombia win on 2026-07-07?,0xeb348b65a59bb2752d3dd10636d17de501df76a424e978e136d22e76d07c84e9,72753295727566659208677964635039361717871718602259295378609650323504626128275,2026-07-04T10:03:43.32147Z,2026-07-07T20:00:00Z,2026-07-07 23:07:43+00,0,17015796.39914403
97,fifwc-fra-mar-2026-07-09,home,Will France win on 2026-07-09?,0xc09537a0976d0927901432859fbb6dfe5d23d1d69bb4e8355253e7b142a44e83,59376244379747988336832016917908236721650516433890704080422157946407884434153,2026-07-05T10:04:21.734241Z,2026-07-09T20:00:00Z,2026-07-09 22:31:58+00,1,21875491.882710956
97,fifwc-fra-mar-2026-07-09,draw,Will France vs. Morocco end in a draw?,0x8a3ca97b10cab04b078e5a8ff0f88c3d406c9468d766f194e3e062aa72a9b539,46553311265357284100312037955579178961205885337560768277560718608306086924270,2026-07-05T10:04:24.78309Z,2026-07-09T20:00:00Z,2026-07-09 22:13:44+00,0,4547595.387228981
97,fifwc-fra-mar-2026-07-09,away,Will Morocco win on 2026-07-09?,0x17e6ca6b83b4937b4cd575f2acbbefa194b3d52b62e8af192feae6f1c38da0c1,14226508065870426054190705878267947981688371809768362929061594780236487316843,2026-07-05T10:04:37.086253Z,2026-07-09T20:00:00Z,2026-07-09 22:13:44+00,0,9213249.335347082
98,fifwc-esp-bel-2026-07-10,home,Will Spain win on 2026-07-10?,0x2c37e07b722442c2381fac76f8564d580660aa028066e08bad1b32bd11813e9d,114083367175349101587118456512209157494315102378898420654169806682644264287063,2026-07-07T10:07:22.501884Z,2026-07-10T19:00:00Z,2026-07-10 21:35:14+00,1,21403123.724798873
98,fifwc-esp-bel-2026-07-10,draw,Will Spain vs. Belgium end in a draw?,0xb025924a635da63f0fe25da502ba1b006cbe2797166be54ad6634c1c9891a798,113279756530825620298138806497651966059839483646018838321123245227908205380626,2026-07-07T10:07:46.08848Z,2026-07-10T19:00:00Z,2026-07-10 21:11:29+00,0,6452187.405441015
98,fifwc-esp-bel-2026-07-10,away,Will Belgium win on 2026-07-10?,0x36fca44fa14ee80f732b8c07f060f5f7f0eda41a01626409d178166156b4d6d1,113258140039729603259288671364749723242703790462413008421390186262563698386140,2026-07-07T10:07:33.365931Z,2026-07-10T19:00:00Z,2026-07-10 21:12:49+00,0,11081162.873585187
99,fifwc-nor-eng-2026-07-11,home,Will Norway win on 2026-07-11?,0x4b84a8e08cb3376c9e5be5cc5a37f7073de05cdf0810d2ad3fe745c4760ef3e0,101609312241167873882360947921080859853145865660281247946682387335776462114544,2026-07-06T10:03:34.767404Z,2026-07-11T21:00:00Z,2026-07-12 00:00:29+00,0,18513932.8140016
99,fifwc-nor-eng-2026-07-11,draw,Will Norway vs. England end in a draw?,0xdbbbbd6ea71cad296d859aa629497400402ab253a51350bddd5d761dbbad1460,69356014065023591601401540629477632179960561513202758818327214611100094905114,2026-07-06T10:03:48.843418Z,2026-07-11T21:00:00Z,2026-07-12 00:05:41+00,1,6995582.537243032
99,fifwc-nor-eng-2026-07-11,away,Will England win on 2026-07-11?,0x0f5e01cf1cabb6c49e424f230ca77a2ccd3e1ac63b31ae03ef749ac2bde7fa0e,866370305411260885620344443432925550941005016614412438009174244566837236043,2026-07-06T10:03:58.893877Z,2026-07-11T21:00:00Z,2026-07-12 00:00:37+00,0,22701021.18817368
100,fifwc-arg-che-2026-07-11,home,Will Argentina win on 2026-07-11?,0x95f726bbb693b945f94473908298b2389989550b08a7bfd90f97ce7ba62cb719,14635675870982897917581198649476127837975251193150495566552970565909631535281,2026-07-08T10:05:16.738882Z,2026-07-12T01:00:00Z,2026-07-12 03:57:59+00,0,20312069.978136703
100,fifwc-arg-che-2026-07-11,draw,Will Argentina vs. Switzerland end in a draw?,0x914abe14ed078456f247cc648e2ae1e9579150d85ddab7670266fa8fcd350889,77916360718126045401133554110154807394451430552706503353127448280368541580890,2026-07-08T10:05:13.969603Z,2026-07-12T01:00:00Z,2026-07-12 04:31:41+00,1,7921555.007364113
100,fifwc-arg-che-2026-07-11,away,Will Switzerland win on 2026-07-11?,0x8b10bf2ecb04c704ef0ade790087c530a85254d9fbdb70012310c828129cbd96,35737328415897350073008705151276154836361818348951962282389981878817300121168,2026-07-08T10:05:17.728155Z,2026-07-12T01:00:00Z,2026-07-12 03:59:58+00,0,6457923.172345942
101,fifwc-fra-esp-2026-07-14,home,Will France win on 2026-07-14?,0x20fac1c925b7a2fed6b3b2736f47a800b4d0d4001b9deaeb7b918868eb63d081,25312457392074064866955638920139332428292497556441446372623464789018436410183,2026-07-11T10:03:23.216548Z,2026-07-14T19:00:00Z,2026-07-14 21:16:02+00,0,32717593.783729352
101,fifwc-fra-esp-2026-07-14,draw,Will France vs. Spain end in a draw?,0x3b9204e0fcba9234e3eaca1a941a342e4ce82aeb4ba373c668f2e8a72f1d41de,21567767812902912757274126429598305388508024829091384968631705245381739645667,2026-07-11T10:03:25.223214Z,2026-07-14T19:00:00Z,2026-07-14 21:15:56+00,0,7480967.048757078
101,fifwc-fra-esp-2026-07-14,away,Will Spain win on 2026-07-14?,0xaa23528a8f30c7566c04c7bcd513440dc2d7645ae383f27a876dec5dc4881282,59701348329688999702254197580644416038122802547584947510322394691994999642374,2026-07-11T10:03:26.170537Z,2026-07-14T19:00:00Z,2026-07-14 21:21:10+00,1,11798411.896690112
102,fifwc-eng-arg-2026-07-15,home,Will England win on 2026-07-15?,0xbbb20aee74d8d120db212bc10c1fc915a412a758117a64ed6ff6f3948c2f7d66,62975583795498792086117213116943744194566684233762863056174017776352240969485,2026-07-12T10:03:27.210253Z,2026-07-15T19:00:00Z,2026-07-15 21:18:14+00,0,17582672.06301029
102,fifwc-eng-arg-2026-07-15,draw,Will England vs. Argentina end in a draw?,0xdf13369a5e77705a1d62214dde4617929c5875f6c52b62177ccb2ea27488b18f,26480993337079434490856133942482101351393348205667335284619584625389515346213,2026-07-12T10:03:30.053676Z,2026-07-15T19:00:00Z,2026-07-15 21:16:25+00,0,8395482.98219705
102,fifwc-eng-arg-2026-07-15,away,Will Argentina win on 2026-07-15?,0xadf4acda3ae836e6c4f6646eaa940c7934d1b97de2a8f7a51ff585139e8f693a,85633756210324151397822274959403676422451634259093065838612463900396751402106,2026-07-12T10:03:34.217428Z,2026-07-15T19:00:00Z,2026-07-15 21:22:10+00,1,12499621.520787006
103,fifwc-fra-eng-2026-07-18,home,Will France win on 2026-07-18?,0xc41f543ccb7a1a35a200c28096cc2e5c2351c54546087f4f6cf5c4ef3e0c1aa5,27017352779469567119021515174282416893555366624071034758236558815968401338728,2026-07-16T02:52:00.90295Z,2026-07-18T21:00:00Z,2026-07-18 23:19:33+00,0,21958455.592650715
103,fifwc-fra-eng-2026-07-18,draw,Will France vs. England end in a draw?,0x4822d1452ba17d280b2c271db0e58df7866c9b494040649ab6c6ae8bb7363b18,85239138404163331579594125846576574312907099172264868553957025875753281044940,2026-07-16T02:52:08.794619Z,2026-07-18T21:00:00Z,2026-07-18 23:14:45+00,0,7991336.484533009
103,fifwc-fra-eng-2026-07-18,away,Will England win on 2026-07-18?,0xaf767784230a131d5c4dc31e6b3cc4b4e898e03af20a75d5935a75100a76a46f,104204269101315799616235020335758894730330540969530162829399554926283403684718,2026-07-16T02:52:14.665427Z,2026-07-18T21:00:00Z,2026-07-18 23:25:00+00,1,12360628.707999052
104,fifwc-esp-arg-2026-07-19,home,Will Spain win on 2026-07-19?,0xdfbaae9f7587b11691c676d942f22b4ea9a9e3a68f7ca1d5d6bd4a1c967db23b,105042264974012349507628582341465372921413790307165600767293079103508862620927,2026-07-16T02:57:42.190653Z,2026-07-19T19:00:00Z,2026-07-19 22:21:03+00,0,20835093.762332156
104,fifwc-esp-arg-2026-07-19,draw,Will Spain vs. Argentina end in a draw?,0x51166276fa646ca50165f7d030c297138ed1d62dc41f6ffde21e962c44182074,92571123127402723974640575698896369187398878096159854165218788690275715186568,2026-07-16T02:58:07.119887Z,2026-07-19T19:00:00Z,2026-07-19 22:52:57+00,1,9115515.023500096
104,fifwc-esp-arg-2026-07-19,away,Will Argentina win on 2026-07-19?,0x0c9ea0b1503b95b499975674aefdbd6c235f68885f2a812e97ca96016b207e43,22596903656102431101396261359922941848858035376971300420659017295333613251025,2026-07-16T02:58:11.978838Z,2026-07-19T19:00:00Z,2026-07-19 22:21:00+00,0,17136118.76088532
